date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:58	82346/82346	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide2.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:58	145000/145000	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide1.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:58	69062/69062	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide4.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:59	82460/82460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide3.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/slide3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:59	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2009:02:49%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/owl.video.play.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/owl.video.play.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:59	191780/191780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/6.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:32:59	104173/104173	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/s1.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/s1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:33:00	261724/261724	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/5.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:33:00	118/118	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/login-overlay.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/login-overlay.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:33:01	140041/140041	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/login.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/login.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:33:01	204857/204857	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/7.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/7.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/css/style-freedom.css)
14:33:01	20229/20229	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t1.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:02	23568/23568	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t2.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:02	16053/16053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t3.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:02	18536/18536	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t4.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:03	13701/13701	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t5.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:03	18807/18807	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t6.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:04	14648/14648	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t7.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t7.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:04	16427/16427	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t8.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/t8.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/about.html)
14:33:05	65840/65840	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/team-single.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/team-single.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/team-single.html)
14:33:06	38862/38862	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/g8.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/g8.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/gallery.html)
14:33:06	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2009:02:56%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/audio/sample.ogg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/audio/sample.ogg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/blog.html)
14:33:06	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2009:02:57%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/audio/sample.mp3	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/audio/sample.mp3	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/blog.html)
14:33:07	663/663	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/fb.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/fb.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/email-template.html)
14:33:08	731/731	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/tw.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/tw.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/email-template.html)
14:33:08	823/823	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/pin.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/pin.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/email-template.html)
14:33:08	923/923	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/drib.png	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/drib.png	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/email-template.html)
14:33:09	15806/15806	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-1.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:10	28367/28367	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-2.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:10	12904/12904	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-3.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:10	14062/14062	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-4.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:11	8816/8816	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-5.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:11	10536/10536	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-6.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:11	13134/13134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-7.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-7.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:12	20800/20800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-8.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/shop-8.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce.html)
14:33:13	27882/27882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart1.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce-single.html)
14:33:13	31245/31245	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart2.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce-single.html)
14:33:13	23357/23357	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart3.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce-single.html)
14:33:13	12318/12318	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart4.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce-single.html)
14:33:14	20499/20499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202019%2013:28:06%20GMT	https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart5.jpg	C:/My%20Web%20Sites/livinhomedecore/p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/assets/images/cart5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/30-11-2019/livin-freedom_demo_Free/1835362585/web/ecommerce-single.html)
